"Date Time","p (mbar)","T (degC)","Tpot (K)","Tdew (degC)","rh (%)","VPmax (mbar)","VPact (mbar)","VPdef (mbar)","sh (g/kg)","H2OC (mmol/mol)","rho (g/m**3)","wv (m/s)","max. wv (m/s)","wd (deg)","rain (mm)","raining (s)","SWDR (W/m²)","PAR (µmol/m²/s)","max. PAR (µmol/m²/s)","Tlog (degC)","CO2 (ppm)"
06.10.2023 10:10:00,  999.55,   14.97,  288.16,    9.83,   71.32,   17.05,   12.16,    4.89,    7.60,   12.16, 1202.98,    3.83,    5.78,  190.20,    0.00,    0.00,  381.47,  740.90,  940.86,   24.68,  419.10
06.10.2023 10:20:00,  999.40,   15.24,  288.44,    9.87,   70.28,   17.34,   12.19,    5.15,    7.62,   12.20, 1201.66,    3.90,    6.94,  189.80,    0.00,    0.00,  450.16,  865.84,  950.99,   24.94,  418.80
06.10.2023 10:30:00,  999.25,   15.46,  288.67,    9.63,   68.15,   17.59,   11.99,    5.60,    7.50,   12.00, 1200.65,    4.25,    7.61,  196.00,    0.00,    0.00,  423.08,  816.27,  969.11,   25.19,  416.80
06.10.2023 10:40:00,  999.05,   15.53,  288.76,    9.31,   66.44,   17.67,   11.74,    5.93,    7.34,   11.75, 1200.23,    5.85,    8.10,  196.30,    0.00,    0.00,  509.34,  974.74, 1061.61,   25.40,  415.50
06.10.2023 10:50:00,  999.18,   15.59,  288.81,    9.42,   66.65,   17.74,   11.82,    5.92,    7.39,   11.83, 1200.11,    5.04,    7.39,  210.00,    0.00,    0.00,  453.04,  873.01,  966.83,   25.53,  415.20
06.10.2023 11:00:00,  999.17,   15.81,  289.03,    9.61,   66.56,   17.99,   11.97,    6.02,    7.49,   11.98, 1199.11,    4.29,    7.83,  208.30,    0.00,    0.00,  284.26,  556.66,  701.48,   25.62,  414.40
06.10.2023 11:10:00,  999.10,   15.76,  288.98,    9.57,   66.62,   17.93,   11.95,    5.99,    7.47,   11.96, 1199.24,    4.84,    6.96,  212.40,    0.00,    0.00,  331.06,  647.84,  860.39,   25.67,  413.20
06.10.2023 11:20:00,  998.98,   16.03,  289.26,    9.56,   65.43,   18.25,   11.94,    6.31,    7.47,   11.95, 1197.99,    5.11,    7.58,  203.80,    0.00,    0.00,  519.83, 1001.09, 1106.38,   25.65,  412.20
06.10.2023 11:30:00,  998.86,   16.21,  289.45,    9.44,   64.16,   18.46,   11.84,    6.61,    7.41,   11.85, 1197.13,    6.12,    7.94,  203.40,    0.00,    0.00,  479.48,  922.96, 1064.05,   25.65,  411.40
06.10.2023 11:40:00,  998.75,   16.26,  289.51,    9.36,   63.59,   18.51,   11.77,    6.74,    7.37,   11.79, 1196.83,    5.52,    7.59,  213.90,    0.00,    0.00,  357.46,  695.13,  807.66,   25.66,  411.10
06.10.2023 11:50:00,  998.66,   16.35,  289.61,    9.49,   63.78,   18.62,   11.88,    6.74,    7.43,   11.89, 1196.30,    4.83,    7.03,  203.10,    0.00,    0.00,  316.29,  618.76,  819.11,   25.66,  410.70
06.10.2023 12:00:00,  998.55,   16.45,  289.72,    9.42,   63.11,   18.74,   11.83,    6.91,    7.40,   11.84, 1195.77,    5.16,    7.70,  213.50,    0.00,    0.00,  457.33,  884.58,  942.67,   25.67,  410.90
06.10.2023 12:10:00,  998.41,   16.66,  289.94,    9.48,   62.52,   18.99,   11.87,    7.12,    7.43,   11.89, 1194.72,    5.31,    7.44,  216.70,    0.00,    0.00,  464.95,  897.23, 1005.24,   25.70,  410.70
06.10.2023 12:20:00,  998.35,   16.87,  290.16,    9.53,   61.90,   19.25,   11.91,    7.33,    7.46,   11.93, 1193.76,    5.81,    8.15,  217.20,    0.00,    0.00,  483.39,  934.11, 1028.81,   25.78,  410.50
06.10.2023 12:30:00,  998.28,   16.97,  290.26,    9.56,   61.61,   19.37,   11.93,    7.44,    7.47,   11.95, 1193.26,    5.25,    7.12,  205.90,    0.00,    0.00,  530.57, 1018.76, 1178.18,   25.88,  410.40
06.10.2023 12:40:00,  998.22,   17.22,  290.52,    9.64,   60.97,   19.68,   12.00,    7.68,    7.51,   12.02, 1192.14,    4.61,    6.51,  220.80,    0.00,    0.00,  491.14,  944.98, 1121.53,   26.02,  410.40
06.10.2023 12:50:00,  998.09,   17.21,  290.52,    9.67,   61.12,   19.67,   12.02,    7.65,    7.53,   12.04, 1192.01,    5.32,    7.77,  217.40,    0.00,    0.00,  479.99,  925.62,  990.52,   26.22,  410.40
06.10.2023 13:00:00,  997.92,   17.34,  290.66,    9.71,   60.79,   19.83,   12.05,    7.78,    7.55,   12.08, 1191.26,    4.93,    8.23,  204.30,    0.00,    0.00,  467.19,  900.89,  960.64,   26.40,  410.20
06.10.2023 13:10:00,  997.95,   17.49,  290.81,    9.68,   60.10,   20.02,   12.03,    7.99,    7.53,   12.06, 1190.69,    4.85,    7.09,  210.80,    0.00,    0.00,  461.94,  892.79,  971.39,   26.61,  410.30
06.10.2023 13:20:00,  997.80,   17.48,  290.81,    9.69,   60.17,   20.01,   12.04,    7.97,    7.54,   12.06, 1190.55,    5.14,    7.18,  201.70,    0.00,    0.00,  532.15, 1019.62, 1110.66,   26.83,  410.60
06.10.2023 13:30:00,  997.52,   17.69,  291.05,    9.74,   59.59,   20.27,   12.08,    8.19,    7.57,   12.11, 1189.34,    5.35,    7.96,  204.10,    0.00,    0.00,  528.50, 1012.26, 1082.95,   27.05,  410.50
06.10.2023 13:40:00,  997.31,   17.53,  290.90,    9.38,   58.77,   20.07,   11.79,    8.27,    7.39,   11.83, 1189.87,    6.07,    8.19,  208.70,    0.00,    0.00,  486.16,  932.98, 1052.37,   27.28,  411.10
06.10.2023 13:50:00,  997.27,   17.44,  290.82,    9.16,   58.21,   19.95,   11.62,    8.34,    7.28,   11.65, 1190.27,    5.74,    7.57,  210.90,    0.00,    0.00,  433.82,  834.42,  950.09,   27.45,  411.10
06.10.2023 14:00:00,  997.25,   17.44,  290.82,    9.08,   57.90,   19.95,   11.55,    8.40,    7.24,   11.59, 1190.27,    5.62,    9.03,  229.30,    0.00,    0.00,  355.10,  693.58,  892.69,   27.53,  410.90
06.10.2023 14:10:00,  997.14,   17.53,  290.92,    9.16,   57.88,   20.07,   11.62,    8.45,    7.28,   11.65, 1189.74,    3.92,    6.65,  227.70,    0.00,    0.00,  476.81,  911.97,  980.45,   27.54,  410.40
06.10.2023 14:20:00,  997.01,   17.81,  291.21,    9.52,   58.28,   20.43,   11.90,    8.52,    7.46,   11.94, 1188.32,    5.31,    7.51,  215.00,    0.00,    0.00,  471.12,  900.98,  927.96,   27.58,  410.10
06.10.2023 14:30:00,  996.76,   17.67,  291.09,    9.50,   58.72,   20.25,   11.89,    8.36,    7.45,   11.93, 1188.59,    5.40,    7.50,  203.90,    0.00,    0.00,  413.63,  797.31,  982.05,   27.68,  410.20
06.10.2023 14:40:00,  996.57,   18.02,  291.46,    9.53,   57.54,   20.70,   11.91,    8.79,    7.47,   11.95, 1186.93,    4.71,    7.83,  198.70,    0.00,    0.00,  454.40,  865.27,  917.08,   27.77,  410.10
06.10.2023 14:50:00,  996.47,   18.17,  291.62,    9.15,   55.58,   20.89,   11.61,    9.28,    7.28,   11.65, 1186.33,    4.55,    6.17,  208.40,    0.00,    0.00,  412.51,  787.31,  827.35,   27.87,  410.10
06.10.2023 15:00:00,  996.42,   18.28,  291.73,    9.13,   55.10,   21.04,   11.59,    9.45,    7.27,   11.63, 1185.83,    3.87,    5.56,  222.50,    0.00,    0.00,  347.22,  669.87,  726.65,   28.02,  409.80
06.10.2023 15:10:00,  996.32,   18.22,  291.68,    8.94,   54.60,   20.96,   11.44,    9.52,    7.18,   11.49, 1186.02,    4.08,    5.42,  215.60,    0.00,    0.00,  319.23,  617.65,  700.36,   28.16,  410.00
06.10.2023 15:20:00,  996.27,   18.30,  291.76,    8.96,   54.41,   21.07,   11.46,    9.60,    7.19,   11.50, 1185.63,    3.76,    5.53,  212.30,    0.00,    0.00,  311.33,  599.57,  693.64,   28.29,  409.90
06.10.2023 15:30:00,  996.22,   18.22,  291.69,    9.07,   55.11,   20.96,   11.55,    9.41,    7.24,   11.59, 1185.85,    3.92,    5.72,  205.10,    0.00,    0.00,  270.48,  526.04,  609.15,   28.41,  409.90
06.10.2023 15:40:00,  996.11,   18.30,  291.77,    9.16,   55.15,   21.07,   11.62,    9.45,    7.29,   11.66, 1185.37,    3.26,    5.63,  209.90,    0.00,    0.00,  222.51,  434.14,  563.62,   28.50,  409.70
06.10.2023 15:50:00,  996.10,   18.11,  291.59,    9.18,   55.88,   20.82,   11.63,    9.18,    7.30,   11.68, 1186.12,    2.80,    4.49,  205.70,    0.00,    0.00,  167.31,  332.85,  415.76,   28.57,  409.80
06.10.2023 16:00:00,  996.12,   18.16,  291.63,    8.95,   54.87,   20.88,   11.46,    9.42,    7.19,   11.50, 1186.03,    2.93,    5.91,  217.90,    0.00,    0.00,  151.19,  300.18,  348.13,   28.56,  410.10
06.10.2023 16:10:00,  996.02,   18.10,  291.58,    8.68,   54.08,   20.80,   11.25,    9.55,    7.06,   11.29, 1186.23,    3.31,    5.66,  220.20,    0.00,    0.00,  145.18,  285.61,  318.68,   28.51,  410.20
06.10.2023 16:20:00,  995.89,   17.92,  291.41,    8.60,   54.37,   20.57,   11.18,    9.39,    7.01,   11.23, 1186.85,    3.13,    5.79,  215.80,    0.00,    0.00,  128.21,  255.33,  283.12,   28.41,  410.30
06.10.2023 16:30:00,  995.88,   17.74,  291.23,    8.55,   54.81,   20.34,   11.15,    9.19,    6.99,   11.19, 1187.58,    3.82,    5.53,  211.40,    0.00,    0.00,  101.68,  204.57,  274.05,   28.28,  410.30
06.10.2023 16:40:00,  995.79,   17.51,  291.01,    8.57,   55.71,   20.04,   11.17,    8.88,    7.00,   11.21, 1188.41,    3.64,    5.39,  205.70,    0.00,    0.00,   91.16,  178.89,  196.89,   28.10,  410.60
06.10.2023 16:50:00,  995.82,   17.33,  290.83,    8.66,   56.68,   19.82,   11.23,    8.58,    7.05,   11.28, 1189.16,    3.00,    4.77,  212.30,    0.00,    0.00,   70.19,  136.78,  165.63,   27.86,  410.70
06.10.2023 17:00:00,  995.86,   17.05,  290.54,    8.74,   58.01,   19.47,   11.29,    8.17,    7.08,   11.34, 1190.32,    3.08,    6.31,  208.10,    0.00,    0.00,   44.09,   86.70,  106.55,   27.60,  411.10
06.10.2023 17:10:00,  995.82,   16.80,  290.30,    8.79,   59.14,   19.16,   11.33,    7.83,    7.11,   11.38, 1191.28,    2.87,    5.22,  212.50,    0.00,    0.00,   34.83,   68.41,   84.55,   27.34,  411.60
06.10.2023 17:20:00,  995.82,   16.52,  290.02,    8.97,   60.92,   18.82,   11.47,    7.36,    7.19,   11.52, 1192.37,    3.48,    5.53,  220.20,    0.00,    0.00,   18.67,   39.55,   51.75,   27.07,  412.20
06.10.2023 17:30:00,  995.81,   16.44,  289.94,    9.02,   61.45,   18.73,   11.51,    7.22,    7.22,   11.56, 1192.67,    3.69,    6.75,  205.70,    0.00,    0.00,    7.17,   18.06,   25.15,   26.75,  412.30
06.10.2023 17:40:00,  995.81,   16.35,  289.85,    9.16,   62.37,   18.62,   11.61,    7.01,    7.29,   11.66, 1192.99,    3.11,    5.90,  214.90,    0.00,    0.00,    2.02,    8.19,   12.38,   26.43,  412.90
06.10.2023 17:50:00,  995.93,   16.25,  289.74,    9.25,   63.19,   18.50,   11.69,    6.81,    7.33,   11.74, 1193.52,    2.44,    4.03,  200.20,    0.00,    0.00,    0.00,    2.56,    4.55,   26.12,  413.50
06.10.2023 18:00:00,  995.89,   16.24,  289.73,    9.26,   63.27,   18.49,   11.70,    6.79,    7.34,   11.75, 1193.50,    1.92,    3.03,  187.00,    0.00,    0.00,    0.00,    0.00,    1.23,   25.87,  413.90
06.10.2023 18:10:00,  995.82,   16.19,  289.69,    9.29,   63.57,   18.43,   11.72,    6.71,    7.35,   11.77, 1193.62,    2.42,    4.41,  195.40,    0.00,    0.00,    0.00,    0.00,    0.00,   25.68,  414.80
06.10.2023 18:20:00,  995.77,   16.08,  289.58,    9.31,   64.10,   18.30,   11.73,    6.57,    7.36,   11.78, 1194.01,    3.64,    6.68,  199.30,    0.00,    0.00,    0.00,    0.00,    0.00,   25.52,  414.60
06.10.2023 18:30:00,  995.77,   16.03,  289.53,    9.36,   64.55,   18.25,   11.78,    6.47,    7.39,   11.83, 1194.19,    3.61,    5.25,  210.80,    0.00,    0.00,    0.00,    0.00,    0.00,   25.35,  414.10
06.10.2023 18:40:00,  995.82,   15.96,  289.46,    9.36,   64.83,   18.16,   11.78,    6.39,    7.39,   11.82, 1194.54,    3.15,    5.53,  214.90,    0.00,    0.00,    0.00,    0.00,    0.00,   25.16,  414.40
06.10.2023 18:50:00,  995.89,   15.87,  289.36,    9.37,   65.27,   18.06,   11.79,    6.27,    7.40,   11.84, 1194.99,    2.40,    3.89,  211.30,    0.00,    0.00,    0.00,    0.00,    0.00,   24.99,  415.30
06.10.2023 19:00:00,  995.91,   15.66,  289.15,    9.41,   66.29,   17.82,   11.81,    6.01,    7.41,   11.86, 1195.87,    1.31,    5.06,  239.70,    0.00,    0.00,    0.00,    0.00,    0.00,   24.84,  416.80
06.10.2023 19:10:00,  995.80,   15.77,  289.27,    9.31,   65.40,   17.94,   11.74,    6.21,    7.36,   11.78, 1195.32,    4.03,    6.17,  212.30,    0.00,    0.00,    0.00,    0.00,    0.00,   24.72,  417.60
06.10.2023 19:20:00,  995.67,   15.88,  289.39,    9.33,   65.02,   18.07,   11.75,    6.32,    7.37,   11.80, 1194.71,    4.71,    6.68,  211.30,    0.00,    0.00,    0.00,    0.00,    0.00,   24.58,  418.30
06.10.2023 19:30:00,  995.61,   15.87,  289.38,    9.37,   65.27,   18.06,   11.79,    6.27,    7.40,   11.84, 1194.65,    4.44,    6.68,  209.90,    0.00,    0.00,    0.00,    0.00,    0.00,   24.43,  418.90
06.10.2023 19:40:00,  995.65,   15.81,  289.32,    9.47,   65.95,   17.99,   11.86,    6.13,    7.45,   11.92, 1194.92,    4.89,    6.89,  210.50,    0.00,    0.00,    0.00,    0.00,    0.00,   24.27,  419.10
06.10.2023 19:50:00,  995.60,   15.84,  289.35,    9.54,   66.11,   18.02,   11.92,    6.11,    7.48,   11.97, 1194.71,    5.29,    8.26,  210.70,    0.00,    0.00,    0.00,    0.00,    0.00,   24.13,  419.10
06.10.2023 20:00:00,  995.34,   15.85,  289.39,    9.52,   66.00,   18.04,   11.90,    6.13,    7.47,   11.96, 1194.36,    4.68,    7.75,  206.60,    0.00,    0.00,    0.00,    0.00,    0.00,   23.99,  419.30
06.10.2023 20:10:00,  995.26,   15.84,  289.38,    9.50,   65.94,   18.02,   11.89,    6.14,    7.46,   11.94, 1194.31,    5.36,    8.00,  209.30,    0.00,    0.00,    0.00,    0.00,    0.00,   23.86,  418.90
06.10.2023 20:20:00,  995.31,   15.86,  289.40,    9.41,   65.45,   18.05,   11.81,    6.24,    7.42,   11.87, 1194.33,    5.45,    9.24,  209.10,    0.00,    0.00,    0.00,    0.00,    0.00,   23.72,  418.30
06.10.2023 20:30:00,  995.47,   15.88,  289.41,    9.34,   65.06,   18.07,   11.76,    6.31,    7.38,   11.81, 1194.45,    4.70,    8.65,  210.30,    0.00,    0.00,    0.00,    0.00,    0.00,   23.58,  418.10
06.10.2023 20:40:00,  995.44,   15.94,  289.47,    9.30,   64.67,   18.14,   11.73,    6.41,    7.36,   11.79, 1194.19,    5.20,    9.64,  211.80,    0.00,    0.00,    0.00,    0.00,    0.00,   23.45,  417.70
06.10.2023 20:50:00,  995.44,   16.02,  289.55,    9.35,   64.52,   18.23,   11.76,    6.47,    7.38,   11.82, 1193.84,    4.85,    8.05,  210.10,    0.00,    0.00,    0.00,    0.00,    0.00,   23.35,  417.50
06.10.2023 21:00:00,  995.40,   15.98,  289.51,    9.38,   64.82,   18.19,   11.79,    6.40,    7.40,   11.84, 1193.95,    4.96,    8.08,  210.00,    0.00,    0.00,    0.00,    0.00,    0.00,   23.29,  417.60
06.10.2023 21:10:00,  995.27,   16.00,  289.54,    9.40,   64.84,   18.21,   11.81,    6.40,    7.41,   11.86, 1193.70,    4.85,    8.16,  209.90,    0.00,    0.00,    0.00,    0.00,    0.00,   23.24,  417.40
06.10.2023 21:20:00,  995.18,   15.96,  289.51,    9.43,   65.15,   18.16,   11.83,    6.33,    7.43,   11.89, 1193.74,    4.28,    7.31,  209.60,    0.00,    0.00,    0.00,    0.00,    0.00,   23.21,  417.70
06.10.2023 21:30:00,  995.15,   15.94,  289.49,    9.41,   65.15,   18.14,   11.82,    6.32,    7.42,   11.88, 1193.80,    4.28,    6.31,  208.40,    0.00,    0.00,    0.00,    0.00,    0.00,   23.21,  417.60
06.10.2023 21:40:00,  995.16,   15.85,  289.40,    9.41,   65.52,   18.04,   11.82,    6.22,    7.42,   11.87, 1194.18,    4.79,    7.09,  209.10,    0.00,    0.00,    0.00,    0.00,    0.00,   23.22,  418.00
06.10.2023 21:50:00,  995.27,   15.74,  289.28,    9.41,   65.98,   17.91,   11.82,    6.09,    7.42,   11.87, 1194.76,    3.02,    6.15,  218.00,    0.00,    0.00,    0.00,    0.00,    0.00,   23.21,  418.30
06.10.2023 22:00:00,  995.31,   15.61,  289.15,    9.40,   66.46,   17.76,   11.80,    5.96,    7.41,   11.86, 1195.36,    3.04,    5.27,  215.80,    0.00,    0.00,    0.00,    0.00,    0.00,   23.21,  418.40
06.10.2023 22:10:00,  995.35,   15.59,  289.12,    9.41,   66.61,   17.74,   11.82,    5.92,    7.42,   11.87, 1195.49,    1.78,    4.41,  227.30,    0.00,    0.00,    0.00,    0.00,    0.00,   23.23,  418.60
06.10.2023 22:20:00,  995.37,   15.52,  289.05,    9.39,   66.82,   17.66,   11.80,    5.86,    7.41,   11.85, 1195.80,    1.46,    2.88,  223.00,    0.00,    0.00,    0.00,    0.00,    0.00,   23.26,  418.80
06.10.2023 22:30:00,  995.26,   15.41,  288.95,    9.38,   67.24,   17.53,   11.79,    5.74,    7.40,   11.85, 1196.13,    1.86,    3.77,  230.20,    0.00,    0.00,    0.00,    0.00,    0.00,   23.31,  419.10
06.10.2023 22:40:00,  995.27,   15.26,  288.80,    9.33,   67.66,   17.37,   11.75,    5.62,    7.38,   11.81, 1196.79,    1.89,    3.88,  230.00,    0.00,    0.00,    0.00,    0.00,    0.00,   23.34,  418.90
06.10.2023 22:50:00,  995.26,   15.15,  288.69,    9.28,   67.91,   17.24,   11.71,    5.53,    7.35,   11.77, 1197.25,    2.98,    4.99,  215.60,    0.00,    0.00,    0.00,    0.00,    0.00,   23.34,  418.90
06.10.2023 23:00:00,  995.34,   15.12,  288.66,    9.29,   68.09,   17.21,   11.72,    5.49,    7.36,   11.77, 1197.46,    1.58,    3.49,  214.90,    0.00,    0.00,    0.00,    0.00,    0.00,   23.29,  419.00
06.10.2023 23:10:00,  995.32,   14.99,  288.53,    9.28,   68.63,   17.07,   11.71,    5.35,    7.35,   11.77, 1197.98,    2.17,    3.42,  209.30,    0.00,    0.00,    0.00,    0.00,    0.00,   23.25,  419.10
06.10.2023 23:20:00,  995.25,   15.05,  288.59,    9.31,   68.52,   17.13,   11.74,    5.39,    7.37,   11.80, 1197.63,    1.59,    2.84,  195.40,    0.00,    0.00,    0.00,    0.00,    0.00,   23.21,  419.30
06.10.2023 23:30:00,  995.10,   14.91,  288.46,    9.40,   69.55,   16.98,   11.81,    5.17,    7.41,   11.87, 1198.01,    1.12,    2.12,  176.50,    0.00,    0.00,    0.00,    0.00,    0.00,   23.17,  420.90
06.10.2023 23:40:00,  994.98,   14.73,  288.29,    9.37,   70.23,   16.78,   11.79,    5.00,    7.40,   11.85, 1198.63,    1.72,    2.61,  208.90,    0.00,    0.00,    0.00,    0.00,    0.00,   23.13,  420.80
06.10.2023 23:50:00,  994.86,   14.67,  288.24,    9.38,   70.55,   16.72,   11.79,    4.92,    7.41,   11.86, 1198.73,    2.43,    3.86,  201.20,    0.00,    0.00,    0.00,    0.00,    0.00,   23.09,  420.60
07.10.2023 00:00:00,  994.71,   14.62,  288.21,    9.43,   71.02,   16.66,   11.84,    4.83,    7.43,   11.90, 1198.74,    1.71,    2.69,  196.70,    0.00,    0.00,    0.00,    0.00,    0.00,   23.03,  421.20
07.10.2023 00:10:00,  994.67,   14.53,  288.12,    9.49,   71.68,   16.57,   11.88,    4.69,    7.46,   11.94, 1199.04,    1.40,    3.45,  190.30,    0.00,    0.00,    0.00,    0.00,    0.00,   22.96,  423.10
07.10.2023 00:20:00,  994.67,   14.18,  287.77,    9.64,   74.10,   16.20,   12.00,    4.19,    7.54,   12.07, 1200.45,    1.70,    3.02,  166.40,    0.00,    0.00,    0.00,    0.00,    0.00,   22.90,  425.70
07.10.2023 00:30:00,  994.65,   13.92,  287.51,    9.60,   75.13,   15.93,   11.96,    3.96,    7.52,   12.03, 1201.52,    3.32,    4.51,  168.00,    0.00,    0.00,    0.00,    0.00,    0.00,   22.83,  424.70
07.10.2023 00:40:00,  994.62,   13.99,  287.58,    9.64,   74.99,   16.00,   12.00,    4.00,    7.54,   12.06, 1201.17,    2.26,    4.20,  174.50,    0.00,    0.00,    0.00,    0.00,    0.00,   22.71,  424.70
07.10.2023 00:50:00,  994.61,   14.02,  287.61,    9.64,   74.84,   16.03,   12.00,    4.03,    7.54,   12.06, 1201.04,    1.89,    3.53,  173.50,    0.00,    0.00,    0.00,    0.00,    0.00,   22.59,  424.10
07.10.2023 01:00:00,  994.59,   13.90,  287.50,    9.66,   75.57,   15.90,   12.02,    3.89,    7.55,   12.08, 1201.50,    1.59,    2.84,  182.20,    0.00,    0.00,    0.00,    0.00,    0.00,   22.48,  425.10
07.10.2023 01:10:00,  994.65,   13.84,  287.43,    9.70,   76.04,   15.84,   12.05,    3.80,    7.57,   12.11, 1201.82,    1.68,    2.87,  173.70,    0.00,    0.00,    0.00,    0.00,    0.00,   22.40,  425.70
07.10.2023 01:20:00,  994.59,   13.78,  287.38,    9.70,   76.35,   15.78,   12.05,    3.73,    7.57,   12.11, 1202.00,    1.65,    3.33,  185.20,    0.00,    0.00,    0.00,    0.00,    0.00,   22.32,  425.50
07.10.2023 01:30:00,  994.64,   13.47,  287.06,    9.69,   77.87,   15.47,   12.04,    3.42,    7.57,   12.11, 1203.35,    1.34,    2.05,  203.10,    0.00,    0.00,    0.00,    0.00,    0.00,   22.25,  427.40
07.10.2023 01:40:00,  994.58,   13.20,  286.80,    9.67,   79.13,   15.20,   12.02,    3.17,    7.55,   12.09, 1204.43,    1.91,    3.17,  218.80,    0.00,    0.00,    0.00,    0.00,    0.00,   22.18,  427.30
07.10.2023 01:50:00,  994.55,   13.12,  286.72,    9.70,   79.68,   15.12,   12.04,    3.07,    7.57,   12.11, 1204.73,    1.74,    2.96,  207.60,    0.00,    0.00,    0.00,    0.00,    0.00,   22.09,  425.90
07.10.2023 02:00:00,  994.50,   13.39,  286.99,    9.71,   78.38,   15.39,   12.06,    3.33,    7.58,   12.13, 1203.52,    1.36,    2.12,  215.50,    0.00,    0.00,    0.00,    0.00,    0.00,   21.99,  424.00
07.10.2023 02:10:00,  994.44,   13.49,  287.10,    9.75,   78.09,   15.49,   12.09,    3.39,    7.60,   12.16, 1203.02,    1.62,    2.11,  206.30,    0.00,    0.00,    0.00,    0.00,    0.00,   21.91,  423.90
07.10.2023 02:20:00,  994.39,   13.49,  287.10,    9.78,   78.23,   15.49,   12.11,    3.37,    7.61,   12.18, 1202.94,    1.80,    2.75,  194.20,    0.00,    0.00,    0.00,    0.00,    0.00,   21.83,  425.40
07.10.2023 02:30:00,  994.42,   13.20,  286.81,    9.75,   79.57,   15.20,   12.09,    3.10,    7.60,   12.16, 1204.20,    1.94,    2.78,  191.40,    0.00,    0.00,    0.00,    0.00,    0.00,   21.75,  427.20
07.10.2023 02:40:00,  994.44,   12.98,  286.59,    9.73,   80.60,   14.98,   12.07,    2.91,    7.59,   12.14, 1205.16,    1.95,    2.91,  171.60,    0.00,    0.00,    0.00,    0.00,    0.00,   21.67,  428.60
07.10.2023 02:50:00,  994.45,   12.78,  286.39,    9.70,   81.50,   14.78,   12.05,    2.73,    7.57,   12.12, 1206.03,    1.68,    2.60,  202.80,    0.00,    0.00,    0.00,    0.00,    0.00,   21.58,  429.60
07.10.2023 03:00:00,  994.56,   12.49,  286.09,    9.67,   82.90,   14.50,   12.02,    2.48,    7.55,   12.09, 1207.40,    1.37,    2.06,  221.80,    0.00,    0.00,    0.00,    0.00,    0.00,   21.49,  430.30
07.10.2023 03:10:00,  994.52,   12.27,  285.87,    9.65,   84.00,   14.30,   12.01,    2.29,    7.55,   12.07, 1208.28,    1.86,    3.84,  206.10,    0.00,    0.00,    0.00,    0.00,    0.00,   21.39,  430.90
07.10.2023 03:20:00,  994.38,   12.29,  285.90,    9.63,   83.80,   14.31,   12.00,    2.32,    7.54,   12.06, 1208.04,    2.60,    3.58,  187.00,    0.00,    0.00,    0.00,    0.00,    0.00,   21.27,  429.60
07.10.2023 03:30:00,  994.42,   12.49,  286.10,    9.62,   82.60,   14.50,   11.98,    2.52,    7.53,   12.05, 1207.25,    2.15,    3.24,  205.10,    0.00,    0.00,    0.00,    0.00,    0.00,   21.14,  426.40
07.10.2023 03:40:00,  994.31,   12.94,  286.56,    9.62,   80.20,   14.94,   11.98,    2.96,    7.53,   12.05, 1205.21,    2.20,    3.77,  202.70,    0.00,    0.00,    0.00,    0.00,    0.00,   21.02,  424.20
07.10.2023 03:50:00,  994.26,   12.98,  286.60,    9.60,   79.88,   14.98,   11.96,    3.01,    7.52,   12.03, 1205.00,    0.94,    2.18,  152.50,    0.00,    0.00,    0.00,    0.00,    0.00,   20.93,  424.90
07.10.2023 04:00:00,  994.38,   12.64,  286.25,    9.69,   82.20,   14.65,   12.04,    2.61,    7.57,   12.11, 1206.54,    1.44,    2.54,   95.70,    0.00,    0.00,    0.00,    0.00,    0.00,   20.89,  430.60
07.10.2023 04:10:00,  994.14,   12.37,  286.00,    9.66,   83.50,   14.39,   12.02,    2.37,    7.55,   12.09, 1207.40,    1.57,    3.03,  131.30,    0.00,    0.00,    0.00,    0.00,    0.00,   20.86,  431.90
07.10.2023 04:20:00,  994.15,   12.38,  286.01,    9.60,   83.10,   14.40,   11.97,    2.43,    7.52,   12.04, 1207.39,    1.11,    2.10,  108.90,    0.00,    0.00,    0.00,    0.00,    0.00,   20.84,  430.00
07.10.2023 04:30:00,  994.17,   12.51,  286.14,    9.69,   82.90,   14.52,   12.04,    2.48,    7.57,   12.11, 1206.84,    0.87,    2.16,  116.70,    0.00,    0.00,    0.00,    0.00,    0.00,   20.82,  433.20
07.10.2023 04:40:00,  994.18,   12.45,  286.08,    9.61,   82.80,   14.47,   11.98,    2.49,    7.53,   12.05, 1207.13,    2.03,    3.36,  125.20,    0.00,    0.00,    0.00,    0.00,    0.00,   20.80,  429.70
07.10.2023 04:50:00,  994.15,   12.49,  286.12,    9.56,   82.30,   14.50,   11.94,    2.57,    7.50,   12.01, 1206.94,    1.57,    3.07,  149.90,    0.00,    0.00,    0.00,    0.00,    0.00,   20.76,  429.20
07.10.2023 05:00:00,  993.95,   12.41,  286.06,    9.56,   82.70,   14.43,   11.93,    2.50,    7.50,   12.00, 1207.04,    2.13,    4.35,  138.60,    0.00,    0.00,    0.00,    0.00,    0.00,   20.72,  430.30
07.10.2023 05:10:00,  994.11,   12.55,  286.18,    9.53,   81.80,   14.56,   11.91,    2.65,    7.49,   11.98, 1206.65,    1.73,    4.28,  162.10,    0.00,    0.00,    0.00,    0.00,    0.00,   20.66,  428.00
